MsgID.LOCAL_POSITION,1520092896.8935890,9.7792263,10.7788734,-3.0028679
MsgID.LOCAL_VELOCITY,1520092896.8935890,-0.9632252,1.3977493,-0.1110536
MsgID.GLOBAL_POSITION,1520092897.0115881,-121.9938119,37.4138288,3.0140000
MsgID.LOCAL_VELOCITY,1520092897.0115881,-1.4100000,1.2200000,-0.0900000
MsgID.LOCAL_POSITION,1520092897.1436155,9.4535227,11.0656586,-3.0182559
MsgID.LOCAL_VELOCITY,1520092897.1436155,-1.9922476,1.0433866,0.0445493
MsgID.GLOBAL_POSITION,1520092897.2616146,-121.9938086,37.4138252,3.0110000
MsgID.LOCAL_VELOCITY,1520092897.2616146,-2.5200000,0.8400000,0.0700000
MsgID.LOCAL_POSITION,1520092897.3946133,8.9737234,11.2987375,-3.0047445
MsgID.LOCAL_VELOCITY,1520092897.3946133,-2.9996941,0.6190948,0.1042634
MsgID.STATE,1520092897.4046154,True,True
MsgID.GLOBAL_HOME,1520092897.4056153,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520092897.5121162,-121.9938068,37.4138202,2.9960000
MsgID.LOCAL_VELOCITY,1520092897.5121162,-3.3800000,0.4100000,0.0700000
MsgID.LOCAL_POSITION,1520092897.6456132,8.2137203,11.3931837,-2.9944632
MsgID.LOCAL_VELOCITY,1520092897.6456132,-3.8540545,0.1600190,-0.0042414
MsgID.GLOBAL_POSITION,1520092897.7627013,-121.9938063,37.4138115,2.9980000
MsgID.LOCAL_VELOCITY,1520092897.7627013,-4.1800000,-0.0200000,0.0000000
MsgID.LOCAL_POSITION,1520092897.8956971,7.0304046,11.4011307,-3.0097916
MsgID.LOCAL_VELOCITY,1520092897.8956971,-4.6182899,-0.2661457,-0.0212442
MsgID.GLOBAL_POSITION,1520092898.0121970,-121.9938060,37.4137989,3.0220000
MsgID.LOCAL_VELOCITY,1520092898.0121970,-4.9600000,-0.4600000,0.0000000
MsgID.LOCAL_POSITION,1520092898.1437609,5.5513754,11.3858986,-3.0337367
MsgID.LOCAL_VELOCITY,1520092898.1437609,-5.2600708,-0.6528774,0.0556287
MsgID.GLOBAL_POSITION,1520092898.2632239,-121.9938079,37.4137866,3.0360000
MsgID.LOCAL_VELOCITY,1520092898.2632239,-5.4300000,-0.7800000,0.1200000
MsgID.LOCAL_POSITION,1520092898.3962264,4.3499703,11.0566044,-3.0374494
MsgID.LOCAL_VELOCITY,1520092898.3962264,-5.6625047,-0.9600806,0.1273353
MsgID.STATE,1520092898.4032233,True,True
MsgID.GLOBAL_HOME,1520092898.4037259,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520092898.5132957,-121.9938128,37.4137751,3.0390000
MsgID.LOCAL_VELOCITY,1520092898.5132957,-5.8700000,-1.1300000,0.2000000
MsgID.LOCAL_POSITION,1520092898.6447928,3.0275583,10.7145920,-3.0315247
MsgID.LOCAL_VELOCITY,1520092898.6447928,-6.0206127,-1.2609893,0.2713265
MsgID.GLOBAL_POSITION,1520092898.7652905,-121.9938151,37.4137619,3.0210000
MsgID.LOCAL_VELOCITY,1520092898.7652905,-5.9200000,-1.2900000,0.2600000
MsgID.LOCAL_POSITION,1520092898.8967936,1.4474095,10.4251261,-3.0089927
MsgID.LOCAL_VELOCITY,1520092898.8967936,-5.4450850,-1.2318076,0.2734469
MsgID.GLOBAL_POSITION,1520092899.0142877,-121.9938202,37.4137487,3.0010000
MsgID.LOCAL_VELOCITY,1520092899.0142877,-4.6100000,-1.0900000,0.2500000
MsgID.LOCAL_POSITION,1520092899.1464205,0.2037458,9.9790440,-2.9940860
MsgID.LOCAL_VELOCITY,1520092899.1464205,-3.6257095,-0.9080291,0.1910212
MsgID.GLOBAL_POSITION,1520092899.2627201,-121.9938230,37.4137409,2.9950000
MsgID.LOCAL_VELOCITY,1520092899.2627201,-2.8700000,-0.7400000,0.1200000
MsgID.LOCAL_POSITION,1520092899.3967228,-0.4206730,9.8916340,-2.9992979
MsgID.LOCAL_VELOCITY,1520092899.3967228,-2.2366931,-0.8114693,0.1136582
MsgID.STATE,1520092899.4037242,True,True
MsgID.GLOBAL_HOME,1520092899.4037242,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520092899.5147231,-121.9938244,37.4137362,3.0020000
MsgID.LOCAL_VELOCITY,1520092899.5147231,-1.8600000,-1.1900000,0.0900000
MsgID.LOCAL_POSITION,1520092899.6482270,-0.8566415,9.5601664,-3.0029967
MsgID.LOCAL_VELOCITY,1520092899.6482270,-1.6191857,-1.7798122,0.1169838
MsgID.GLOBAL_POSITION,1520092899.7668362,-121.9938306,37.4137322,2.9940000
MsgID.LOCAL_VELOCITY,1520092899.7668362,-1.4000000,-2.3500000,0.1100000
MsgID.LOCAL_POSITION,1520092899.8958101,-1.3606223,8.8733892,-2.9864283
MsgID.LOCAL_VELOCITY,1520092899.8958101,-1.1291175,-2.9382238,0.0701884
MsgID.GLOBAL_POSITION,1520092900.0148828,-121.9938379,37.4137282,2.9820000
MsgID.LOCAL_VELOCITY,1520092900.0148828,-0.8900000,-3.3500000,0.0000000
MsgID.LOCAL_POSITION,1520092900.1459718,-1.6561747,8.1275663,-2.9869101
MsgID.LOCAL_VELOCITY,1520092900.1459718,-0.5381162,-3.9078047,-0.0994815
MsgID.GLOBAL_POSITION,1520092900.2645650,-121.9938477,37.4137271,2.9920000
MsgID.LOCAL_VELOCITY,1520092900.2645650,-0.3200000,-4.1900000,-0.0800000
MsgID.LOCAL_POSITION,1520092900.3960593,-1.6362677,7.0612960,-2.9919953
MsgID.LOCAL_VELOCITY,1520092900.3960593,-0.0690364,-4.5345416,-0.0467737
MsgID.STATE,1520092900.4065607,True,True
MsgID.GLOBAL_HOME,1520092900.4070599,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520092900.5145612,-121.9938624,37.4137274,2.9860000
MsgID.LOCAL_VELOCITY,1520092900.5145612,0.1800000,-4.8800000,-0.0800000
MsgID.LOCAL_POSITION,1520092900.6470597,-1.6375999,5.8491602,-2.9869406
MsgID.LOCAL_VELOCITY,1520092900.6470597,0.4363401,-5.2072654,-0.0921607
MsgID.GLOBAL_POSITION,1520092900.7650664,-121.9938747,37.4137275,2.9840000
MsgID.LOCAL_VELOCITY,1520092900.7650664,0.6600000,-5.4800000,-0.1200000
MsgID.LOCAL_POSITION,1520092900.8992057,-1.5005405,4.7383418,-2.9833007
MsgID.LOCAL_VELOCITY,1520092900.8992057,0.8770053,-5.7144623,-0.1102892
MsgID.GLOBAL_POSITION,1520092901.0152781,-121.9938892,37.4137304,2.9840000
MsgID.LOCAL_VELOCITY,1520092901.0152781,1.1200000,-5.9500000,-0.1200000
MsgID.LOCAL_POSITION,1520092901.1463964,-1.0101672,3.1193738,-2.9899089
MsgID.LOCAL_VELOCITY,1520092901.1463964,1.4102488,-6.1622267,-0.1087512
MsgID.GLOBAL_POSITION,1520092901.2660472,-121.9939035,37.4137338,2.9920000
MsgID.LOCAL_VELOCITY,1520092901.2660472,1.5100000,-6.1900000,-0.1400000
MsgID.LOCAL_POSITION,1520092901.3985374,-0.6912996,1.7772255,-3.0067325
MsgID.LOCAL_VELOCITY,1520092901.3985374,1.6450164,-5.9298897,-0.1492345
MsgID.STATE,1520092901.4055367,True,True
MsgID.GLOBAL_HOME,1520092901.4060400,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520092901.5160513,-121.9939251,37.4137378,3.0110000
MsgID.LOCAL_VELOCITY,1520092901.5160513,1.5400000,-5.1500000,-0.0400000
MsgID.LOCAL_POSITION,1520092901.6487048,-0.2900034,0.2524657,-3.0113690
MsgID.LOCAL_VELOCITY,1520092901.6487048,1.3554518,-4.2372589,-0.0243289
MsgID.GLOBAL_POSITION,1520092901.7692084,-121.9939365,37.4137407,3.0090000
MsgID.LOCAL_VELOCITY,1520092901.7692084,1.1400000,-3.3600000,0.0200000
MsgID.LOCAL_POSITION,1520092901.8982029,-0.0130646,-0.5591707,-3.0034351
MsgID.LOCAL_VELOCITY,1520092901.8982029,0.8679309,-2.3977327,0.0299439
MsgID.GLOBAL_POSITION,1520092902.0177088,-121.9939444,37.4137426,2.9970000
MsgID.LOCAL_VELOCITY,1520092902.0177088,0.6200000,-1.5800000,0.0600000
MsgID.LOCAL_POSITION,1520092902.1481411,0.1208711,-1.0744089,-2.9926958
MsgID.LOCAL_VELOCITY,1520092902.1481411,0.4637587,-0.9611711,0.0316724
MsgID.GLOBAL_POSITION,1520092902.2692130,-121.9939478,37.4137441,2.9910000
MsgID.LOCAL_VELOCITY,1520092902.2692130,0.3000000,-0.2600000,0.0100000
MsgID.LOCAL_POSITION,1520092902.3982041,0.3582029,-1.0997720,-2.9913588
MsgID.LOCAL_VELOCITY,1520092902.3982041,0.1368376,0.4226767,0.0024289
MsgID.STATE,1520092902.4082034,True,True
MsgID.GLOBAL_HOME,1520092902.4087050,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520092902.5176995,-121.9939454,37.4137457,2.9920000
MsgID.LOCAL_VELOCITY,1520092902.5176995,0.0000000,0.8800000,-0.0100000
MsgID.LOCAL_POSITION,1520092902.6492004,0.3538438,-0.7253289,-2.9992135
MsgID.LOCAL_VELOCITY,1520092902.6492004,-0.2577816,1.3521544,-0.0110723
MsgID.GLOBAL_POSITION,1520092902.7668338,-121.9939413,37.4137443,2.9990000
MsgID.LOCAL_VELOCITY,1520092902.7668338,-0.3800000,1.4300000,0.0400000
MsgID.LOCAL_POSITION,1520092902.8988454,0.1322216,-0.4207246,-3.0005000
MsgID.LOCAL_VELOCITY,1520092902.8988454,-0.4856490,1.3631128,0.0290540
MsgID.GLOBAL_POSITION,1520092903.0172131,-121.9939378,37.4137425,3.0000000
MsgID.LOCAL_VELOCITY,1520092903.0172131,-0.4700000,1.2000000,0.0700000
MsgID.LOCAL_POSITION,1520092903.1487062,-0.0331526,-0.1284345,-2.9985783
MsgID.LOCAL_VELOCITY,1520092903.1487062,-0.3189280,0.7962668,0.0092938
MsgID.GLOBAL_POSITION,1520092903.2687128,-121.9939351,37.4137416,3.0020000
MsgID.LOCAL_VELOCITY,1520092903.2687128,-0.2000000,0.5300000,0.0400000
MsgID.LOCAL_POSITION,1520092903.3997166,0.0230242,0.0285346,-3.0043244
MsgID.LOCAL_VELOCITY,1520092903.3997166,-0.0924575,0.2729676,0.0841921
MsgID.STATE,1520092903.4092162,True,True
MsgID.GLOBAL_HOME,1520092903.4102194,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520092903.5187054,-121.9939342,37.4137428,3.0040000
MsgID.LOCAL_VELOCITY,1520092903.5187054,-0.0400000,0.1400000,0.0400000
MsgID.LOCAL_POSITION,1520092903.6512058,0.1073088,-0.0140992,-3.0042808
MsgID.LOCAL_VELOCITY,1520092903.6512058,-0.0253676,0.0853787,0.0888398
MsgID.GLOBAL_POSITION,1520092903.7697825,-121.9939358,37.4137429,2.9980000
MsgID.LOCAL_VELOCITY,1520092903.7697825,-0.0200000,0.0400000,0.0800000
MsgID.LOCAL_POSITION,1520092903.9007742,0.0872918,-0.0869079,-2.9935491
MsgID.LOCAL_VELOCITY,1520092903.9007742,-0.0211254,0.0367270,0.1097005
MsgID.GLOBAL_POSITION,1520092904.0180521,-121.9939351,37.4137427,2.9910000
MsgID.LOCAL_VELOCITY,1520092904.0180521,-0.0100000,0.0300000,0.0600000
MsgID.LOCAL_POSITION,1520092904.1511772,-0.0850932,0.0921232,-2.9068172
MsgID.LOCAL_VELOCITY,1520092904.1511772,-0.0144675,0.0274462,0.8316932
MsgID.GLOBAL_POSITION,1520092904.2796707,-121.9939335,37.4137404,2.7910000
MsgID.LOCAL_VELOCITY,1520092904.2796707,0.0000000,0.0200000,1.1000000
MsgID.LOCAL_POSITION,1520092904.4021668,-0.1424342,0.1078729,-2.6231985
MsgID.LOCAL_VELOCITY,1520092904.4021668,-0.0033925,0.0127453,1.3316535
MsgID.STATE,1520092904.4076715,True,True
MsgID.GLOBAL_HOME,1520092904.4081714,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520092904.5276699,-121.9939327,37.4137419,2.4600000
MsgID.LOCAL_VELOCITY,1520092904.5276699,0.0000000,0.0000000,1.5100000
MsgID.LOCAL_POSITION,1520092904.6541750,0.0818720,0.2295759,-2.2698929
MsgID.LOCAL_VELOCITY,1520092904.6541750,0.0116455,-0.0130188,1.6070786
MsgID.GLOBAL_POSITION,1520092904.7791023,-121.9939319,37.4137425,2.0700000
MsgID.LOCAL_VELOCITY,1520092904.7791023,0.0100000,-0.0200000,1.6300000
MsgID.LOCAL_POSITION,1520092904.9046028,-0.0204116,0.1778151,-1.8601474
MsgID.LOCAL_VELOCITY,1520092904.9046028,0.0140002,-0.0403748,1.6227320
MsgID.GLOBAL_POSITION,1520092905.0296023,-121.9939334,37.4137416,1.6570000
MsgID.LOCAL_VELOCITY,1520092905.0296023,0.0000000,-0.0400000,1.6900000
MsgID.LOCAL_POSITION,1520092905.1520939,-0.0140800,0.0465298,-1.4060481
MsgID.LOCAL_VELOCITY,1520092905.1520939,0.0044036,-0.0391578,1.6657767
MsgID.GLOBAL_POSITION,1520092905.2781608,-121.9939342,37.4137419,1.2320000
MsgID.LOCAL_VELOCITY,1520092905.2781608,0.0000000,-0.0300000,1.6500000
MsgID.LOCAL_POSITION,1520092905.4056783,-0.0592361,0.0330463,-1.0050535
MsgID.LOCAL_VELOCITY,1520092905.4056783,0.0036797,-0.0314278,1.6829808
MsgID.GLOBAL_HOME,1520092905.4081659,-121.9939346,37.4137420,0.0000000
MsgID.STATE,1520092905.4101825,True,True
MsgID.GLOBAL_POSITION,1520092905.5286558,-121.9939342,37.4137411,0.7930000
